id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,scrapeado_en,fuente,search_term_usado
li-4288061349,linkedin,https://www.linkedin.com/jobs/view/4288061349,,Creative Producer,WAYPOINT - A creative production company,,2025-08-19,,,,,,,False,,,,,,,https://www.linkedin.com/company/waypointla,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4281708925,linkedin,https://www.linkedin.com/jobs/view/4281708925,,Asistente de Recursos Humanos y Administración,SLC - Recursos Humanos,"Pilar, Buenos Aires Province, Argentina",2025-08-12,,,,,,,False,,,,,,,https://ar.linkedin.com/company/slc-recursos-humanos,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4281214467,linkedin,https://www.linkedin.com/jobs/view/4281214467,,Gerente de Desarrollo de Negocios (Autopartes),Grupo Corven,"La Reja, Buenos Aires Province, Argentina",2025-08-11,,,,,,,False,,,,,,,https://ar.linkedin.com/company/grupo-corven-oficial,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4260464624,linkedin,https://www.linkedin.com/jobs/view/4260464624,,FILMMAKER - FOTOGRAFIA,SARKANY,"Saavedra, Buenos Aires Province, Argentina",2025-07-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4256932818,linkedin,https://www.linkedin.com/jobs/view/4256932818,,FILMMAKER -  FOTOGRAFIA,SARKANY,"Saavedra, Buenos Aires Province, Argentina",2025-07-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4257987240,linkedin,https://www.linkedin.com/jobs/view/4257987240,,Community Manager / Marketing Digital,AMODIL COSMETICOS,"Beccar, Buenos Aires Province, Argentina",2025-06-30,,,,,,,False,,,,,,,https://www.linkedin.com/company/amodil-cosmeticos,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4257984514,linkedin,https://www.linkedin.com/jobs/view/4257984514,,Community Manager Senior,Solventa Lending,"Buenos Aires, Buenos Aires Province, Argentina",2025-06-30,,,,,,,False,,,,,,,https://co.linkedin.com/company/solventa-lending,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4253314694,linkedin,https://www.linkedin.com/jobs/view/4253314694,,KAM - Canal Hogar,Newsan,"Buenos Aires, Buenos Aires Province, Argentina",2025-06-23,,,,,,,False,,,,,,,https://ar.linkedin.com/company/newsan,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4223522303,linkedin,https://www.linkedin.com/jobs/view/4223522303,,Remote Client Success Associate,Design Pickle,,2025-05-08,,,,,,,True,,,,,,,https://www.linkedin.com/company/designpickle,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4195743632,linkedin,https://www.linkedin.com/jobs/view/4195743632,,Brand Manager (con foco digital),MundoJob.,"Cordoba, Córdoba, Argentina",2025-03-31,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mundojob,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4179759841,linkedin,https://www.linkedin.com/jobs/view/4179759841,,Especialista en Marketing Digital,NASEBY TURNHAM LIMITED,"Buenos Aires, Buenos Aires Province, Argentina",2025-03-08,,,,,,,False,,,,,,,https://www.linkedin.com/company/naseby-turnham-limited,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168632085,linkedin,https://www.linkedin.com/jobs/view/4168632085,,Miembro de equipo - Cinemark Hoyts Nuevo Centro,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168632093,linkedin,https://www.linkedin.com/jobs/view/4168632093,,Miembro de equipo - Cinemark Hoyts Neuquén,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168627440,linkedin,https://www.linkedin.com/jobs/view/4168627440,,Miembro de equipo - Cinemark Hoyts Quilmes,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168630177,linkedin,https://www.linkedin.com/jobs/view/4168630177,,Miembro de equipo - Cinemark Hoyts Soleil,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168626695,linkedin,https://www.linkedin.com/jobs/view/4168626695,,Miembro de equipo - Cinemark Hoyts Rosario,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168624903,linkedin,https://www.linkedin.com/jobs/view/4168624903,,Miembro de equipo - Cinemark Hoyts Puerto Madero,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168624904,linkedin,https://www.linkedin.com/jobs/view/4168624904,,Miembro de equipo - Cinemark Hoyts Dot,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168628455,linkedin,https://www.linkedin.com/jobs/view/4168628455,,Miembro de equipo - Cinemark Hoyts Moreno,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168624897,linkedin,https://www.linkedin.com/jobs/view/4168624897,,Miembros de equipo con experiencia en Gastronomía Cinemark Hoyts Dot,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168629183,linkedin,https://www.linkedin.com/jobs/view/4168629183,,Miembros de equipo con experiencia en Gastronomía Cinemark Hoyts Unicenter,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4168626707,linkedin,https://www.linkedin.com/jobs/view/4168626707,,Cinemark Hoyts - Miembro de Equipo Mantenimiento Puerto Madero,Cinemark Hoyts Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-02-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/cinemark-hoyts-argentina,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4128643139,linkedin,https://www.linkedin.com/jobs/view/4128643139,,ASESORA DE VENTAS - Zona Capital Federal,SARKANY,"Buenos Aires, Buenos Aires Province, Argentina",2025-01-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/sarkany,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4124853360,linkedin,https://www.linkedin.com/jobs/view/4124853360,,Analista de marketing,Universo Aventura,"Buenos Aires, Buenos Aires Province, Argentina",2025-01-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/universo-aventura,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4125488808,linkedin,https://www.linkedin.com/jobs/view/4125488808,,Supervisor/a de Visual Merchandiser con experiencia en indumentaria (excluyente),HILL HOLT GAINSBOROUGH LIMITED,"Vicente López, Buenos Aires Province, Argentina",2025-01-14,,,,,,,False,,,,,,,https://www.linkedin.com/company/hill-holt-gainsborough-limited,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4299116080,linkedin,https://www.linkedin.com/jobs/view/4299116080,,Especialista en Marketing | Nutella,Ferrero,"Buenos Aires, Buenos Aires Province, Argentina",,,,,,,,False,,,,,,,https://lu.linkedin.com/company/ferrero,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4318558280,linkedin,https://www.linkedin.com/jobs/view/4318558280,,"Copywriter (Remote, Contract)",INFUSE,,,,,,,,,True,,,,,,,https://www.linkedin.com/company/infuse,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4318540212,linkedin,https://www.linkedin.com/jobs/view/4318540212,,Project Manager - Social Media Focus,Synchro Social,"Neuquén, Neuquén Province, Argentina",,,,,,,,False,,,,,,,https://uk.linkedin.com/company/synchro-social,,,,,,,,,,,,,2025-10-23T14:07:11.235618,linkedin,marketing
li-4308448417,linkedin,https://www.linkedin.com/jobs/view/4308448417,,Analista de Calidad de Distribuidores,Danone,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-22,,,,,,,False,,,,,,,https://fr.linkedin.com/company/danone,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4315961214,linkedin,https://www.linkedin.com/jobs/view/4315961214,,Supervisión de Inventarios y Calidad - Mercado Envíos,Mercado Libre,,2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4315954048,linkedin,https://www.linkedin.com/jobs/view/4315954048,,Analista de Logística - Jóvenes Profesionales Molinos Río de la Plata,Inspired Way,"Victoria, Buenos Aires Province, Argentina",2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/inspired-way,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4317443070,linkedin,https://www.linkedin.com/jobs/view/4317443070,,Supply Chain Analyst,Seeds,,2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/weareseeders,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4318295579,linkedin,https://www.linkedin.com/jobs/view/4318295579,,"Ingeniero/a en Planificación, Gestión de Mantenimiento y Activos rubro gas (San Martín, Bs As) Híbrido",ManpowerGroup Argentina,"Partido de General San Martín, Buenos Aires Province, Argentina",2025-10-22,,,,,,,False,,,,,,,https://ar.linkedin.com/company/manpowergroup-argentina,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4318298910,linkedin,https://www.linkedin.com/jobs/view/4318298910,,Comercial Ganadero Regional,Rehire,"La Pampa, Argentina",2025-10-22,,,,,,,False,,,,,,,https://www.linkedin.com/company/rehirear,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4317800462,linkedin,https://www.linkedin.com/jobs/view/4317800462,,Operario de lavadero,Swiss Medical,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-21,,,,,,,False,,,,,,,https://ar.linkedin.com/company/swiss_medical,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4318140447,linkedin,https://www.linkedin.com/jobs/view/4318140447,,Asistente de Marketing Operativo,Hiring Machine,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-21,,,,,,,False,,,,,,,https://www.linkedin.com/company/hiringmachine-io,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4295358093,linkedin,https://www.linkedin.com/jobs/view/4295358093,,Coordinador de Trade Marketing,Haleon,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-21,,,,,,,False,,,,,,,https://uk.linkedin.com/company/haleon,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4314373855,linkedin,https://www.linkedin.com/jobs/view/4314373855,,Supervisión Mejora Continua (Excelencia Operacional) - Mercado Envíos,Mercado Libre,"Partido de Tres de Febrero, Buenos Aires Province, Argentina",2025-10-20,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4316824009,linkedin,https://www.linkedin.com/jobs/view/4316824009,,Conductor,LeoCan,"Chubut Province, Argentina",2025-10-18,,,,,,,False,,,,,,,https://ar.linkedin.com/company/leocanvete,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4286199776,linkedin,https://www.linkedin.com/jobs/view/4286199776,,Coordinador(a) de Marketplace Argentina,Samsonite Latinoamérica,,2025-10-18,,,,,,,False,,,,,,,https://cl.linkedin.com/company/samsonite-latinoam%C3%A9rica,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4313381943,linkedin,https://www.linkedin.com/jobs/view/4313381943,,Analista de Importaciones - Aluar (San Fernando),Pilares RRHH,"San Fernando, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/pilaresrrhh,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4313388007,linkedin,https://www.linkedin.com/jobs/view/4313388007,,ANALISTA DE PLANEAMIENTO DE TRÁFICO,COTO,"Partido de Esteban Echeverría, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/coto-cicsa,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4313366644,linkedin,https://www.linkedin.com/jobs/view/4313366644,,Ejecutivo comercial,COAMTRA,,2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/coamtra,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312228072,linkedin,https://www.linkedin.com/jobs/view/4312228072,,Operador de logística Sr,Transporte Filardi,"Cañuelas, Buenos Aires Province, Argentina",2025-10-17,,,,,,,False,,,,,,,https://ar.linkedin.com/company/transportefilardi,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312433202,linkedin,https://www.linkedin.com/jobs/view/4312433202,,Gerente de Transporte,MEDLOG Transport & Logistics,"Buenos Aires Province, Argentina",2025-10-15,,,,,,,False,,,,,,,https://ch.linkedin.com/company/medlog-transport-logistics,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312426792,linkedin,https://www.linkedin.com/jobs/view/4312426792,,Coordinador de operaciones,ID Logistics Argentina,"Tortuguitas, Buenos Aires Province, Argentina",2025-10-15,,,,,,,False,,,,,,,https://ar.linkedin.com/company/id-logistics-argentina,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312228114,linkedin,https://www.linkedin.com/jobs/view/4312228114,,Supervisores de Mercaderistas,Newsan,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/newsan,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312235038,linkedin,https://www.linkedin.com/jobs/view/4312235038,,Analista SSr. Administración de Exportación,Newsan,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/newsan,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4314695224,linkedin,https://www.linkedin.com/jobs/view/4314695224,,Ingeniero de planificación,Serial de la Torre,,2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/serial-de-la-torre,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4314803534,linkedin,https://www.linkedin.com/jobs/view/4314803534,,Commercial Sr. Analyst,MailAmericas,"Vicente López, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mailamericas-mailatinamerica,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4250793807,linkedin,https://www.linkedin.com/jobs/view/4250793807,,Pasante de logística,Scania Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-14,,,,,,,False,,,,,,,https://ar.linkedin.com/company/scania_argentina,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4311479913,linkedin,https://www.linkedin.com/jobs/view/4311479913,,Brand Logistics Lead,Infracommerce Latam,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-13,,,,,,,False,,,,,,,https://ar.linkedin.com/company/infracommerce-lat,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4311055007,linkedin,https://www.linkedin.com/jobs/view/4311055007,,Analista de Logistica,KAESER Compresores de Argentina,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-11,,,,,,,False,,,,,,,https://ar.linkedin.com/company/kaeser-compresores-de-argentina,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4303073711,linkedin,https://www.linkedin.com/jobs/view/4303073711,,Warehouse Operator (Plant) - Temporary,The Coca-Cola Company,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-11,,,,,,,False,,,,,,,https://www.linkedin.com/company/the-coca-cola-company,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312906841,linkedin,https://www.linkedin.com/jobs/view/4312906841,,Referente de shoppers en Zona Sur,TMT Trade Marketing Technologies,"Bernal, Buenos Aires Province, Argentina",2025-10-10,,,,,,,False,,,,,,,https://ar.linkedin.com/company/tmt-trade-marketing-technologies,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312782683,linkedin,https://www.linkedin.com/jobs/view/4312782683,,Analista de Operaciones Logísticas,Ledesma,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-09,,,,,,,False,,,,,,,https://ar.linkedin.com/company/ledesma-s-a-a-i-,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4280333855,linkedin,https://www.linkedin.com/jobs/view/4280333855,,Supply Chain Performance Specialist,PedidosYa,,2025-10-09,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309921236,linkedin,https://www.linkedin.com/jobs/view/4309921236,,Key Account Manager - Canal Mayorista,Newsan,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-09,,,,,,,False,,,,,,,https://ar.linkedin.com/company/newsan,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312703130,linkedin,https://www.linkedin.com/jobs/view/4312703130,,Consultor SAP PS,C&S Informática,"Comuna 1, Buenos Aires Province, Argentina",2025-10-09,,,,,,,False,,,,,,,https://ar.linkedin.com/company/c&s-informatica-s.a.,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4312417865,linkedin,https://www.linkedin.com/jobs/view/4312417865,,Analista de gestión de stock e inventarios,Laboratorio Elea,"Buenos Aires, Buenos Aires Province, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratorio-elea,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4311645668,linkedin,https://www.linkedin.com/jobs/view/4311645668,,Jefe de Gestión de Flota,iFLOW S.A.,,2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/i-flow-s-a-,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309905414,linkedin,https://www.linkedin.com/jobs/view/4309905414,,Analista de Logística,Lartirigoyen y Cía. S.A.,"Catriló, La Pampa, Argentina",2025-10-08,,,,,,,False,,,,,,,https://ar.linkedin.com/company/lartirigoyen,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309510302,linkedin,https://www.linkedin.com/jobs/view/4309510302,,Administrativo/a de Logística,TRF (Transfarmaco SA),"Belén de Escobar, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/trf-transfarmaco-sa-,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309255905,linkedin,https://www.linkedin.com/jobs/view/4309255905,,Gerente de Operaciones Industriales,Leiva & Asociados,,2025-10-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/leiva-&-asociados---especialistas-en-capital-humano--,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309517047,linkedin,https://www.linkedin.com/jobs/view/4309517047,,Administrativa/o de Ventas,SLC - Recursos Humanos,"Pilar, Buenos Aires Province, Argentina",2025-10-07,,,,,,,False,,,,,,,https://ar.linkedin.com/company/slc-recursos-humanos,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4310018481,linkedin,https://www.linkedin.com/jobs/view/4310018481,,Coordinador de Tráfico y Seguimiento,iFLOW S.A.,,2025-10-06,,,,,,,False,,,,,,,https://ar.linkedin.com/company/i-flow-s-a-,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4289597012,linkedin,https://www.linkedin.com/jobs/view/4289597012,,Analista de Costos Industriales,Sika,"Caseros, Buenos Aires Province, Argentina",2025-10-05,,,,,,,False,,,,,,,https://ch.linkedin.com/company/sika,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309106926,linkedin,https://www.linkedin.com/jobs/view/4309106926,,🚀 Operario logístico - Servicio Técnico,Bidcom,,2025-10-04,,,,,,,False,,,,,,,https://ar.linkedin.com/company/bidcom,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4310616258,linkedin,https://www.linkedin.com/jobs/view/4310616258,,Customer Services Manager,MS REPRESENTACIONES S.A.,"Rincón de los Sauces, Neuquén Province, Argentina",2025-10-04,,,,,,,False,,,,,,,https://ar.linkedin.com/company/ms-representaciones-s.a,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4307581755,linkedin,https://www.linkedin.com/jobs/view/4307581755,,Asistente Administrativo/a Cuentas a Pagar,La Anónima,"Ituzaingó, Buenos Aires Province, Argentina",2025-10-03,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laanonima,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4309091743,linkedin,https://www.linkedin.com/jobs/view/4309091743,,Team Leader Distribución,Increxa,,2025-10-02,,,,,,,False,,,,,,,https://www.linkedin.com/company/increxa,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4307515843,linkedin,https://www.linkedin.com/jobs/view/4307515843,,COMERCIAL DE INSUMOS,PCP People Connecting People,"General Villegas, Buenos Aires Province, Argentina",2025-10-02,,,,,,,False,,,,,,,https://ar.linkedin.com/company/pcp-consultora,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4308285694,linkedin,https://www.linkedin.com/jobs/view/4308285694,,Sr Data Analyst,PedidosYa,,2025-10-02,,,,,,,False,,,,,,,https://uy.linkedin.com/company/pedidosya,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4306948463,linkedin,https://www.linkedin.com/jobs/view/4306948463,,Sr. Brand Manager - Nuevos Negocios,Newsan,"Vicente López, Buenos Aires Province, Argentina",2025-10-01,,,,,,,False,,,,,,,https://ar.linkedin.com/company/newsan,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4307323135,linkedin,https://www.linkedin.com/jobs/view/4307323135,,Gerente de Almacén M/F,Eramet,"Salta, Salta, Argentina",2025-09-30,,,,,,,False,,,,,,,https://fr.linkedin.com/company/eramet,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4306150604,linkedin,https://www.linkedin.com/jobs/view/4306150604,,Analista de Higiene y Seguridad - Gral. Pacheco.,Celsur Logística S.A.,"General Pacheco, Buenos Aires Province, Argentina",2025-09-30,,,,,,,False,,,,,,,https://ar.linkedin.com/company/celsurok,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4305372571,linkedin,https://www.linkedin.com/jobs/view/4305372571,,Asistente de Torre de Control - Mercado Envíos,Mercado Libre,,2025-09-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4308092935,linkedin,https://www.linkedin.com/jobs/view/4308092935,,Pasante de Logística,BGH Tech Partner,"Buenos Aires, Buenos Aires Province, Argentina",2025-09-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/bgh-tech-partner,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4308051282,linkedin,https://www.linkedin.com/jobs/view/4308051282,,Técnico de mantenimiento,Laboratorios Jayor Argentina,,2025-09-29,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laboratoriosjayorsrl,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4304221759,linkedin,https://www.linkedin.com/jobs/view/4304221759,,Supervisión de logística inversa - Mercado Envíos,Mercado Libre,"Partido de Tres de Febrero, Buenos Aires Province, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/mercadolibre,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4306790414,linkedin,https://www.linkedin.com/jobs/view/4306790414,,Operador de Balanza,Alto Parana S.A.,"Puerto Esperanza, Misiones, Argentina",2025-09-26,,,,,,,False,,,,,,,https://ar.linkedin.com/company/araucoargentina,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4303497991,linkedin,https://www.linkedin.com/jobs/view/4303497991,,Operario de depósito,L&L Futura,"Funes, Santa Fe, Argentina",2025-09-25,,,,,,,False,,,,,,,https://ar.linkedin.com/company/lyl-futura,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4302696276,linkedin,https://www.linkedin.com/jobs/view/4302696276,,Analista de Administración de Tráfico,La Anónima,"Ituzaingó, Buenos Aires Province, Argentina",2025-09-23,,,,,,,False,,,,,,,https://ar.linkedin.com/company/laanonima,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4301818484,linkedin,https://www.linkedin.com/jobs/view/4301818484,,Supervisor de Logística,Vox Terra,,2025-09-20,,,,,,,False,,,,,,,https://ar.linkedin.com/company/voxterrahr,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4301016228,linkedin,https://www.linkedin.com/jobs/view/4301016228,,ARGENTINA- Supervisor de insumos,HEMOUDI ABDELHAMID,"Villa Gobernador Gálvez, Santa Fe, Argentina",2025-09-18,,,,,,,False,,,,,,,https://www.linkedin.com/company/hemoudi-abdelhamid,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
li-4301995162,linkedin,https://www.linkedin.com/jobs/view/4301995162,,Operario Multinfuncional - Oportunidad en Polonia,Neo Horizon,,2025-09-18,,,,,,,False,,,,,,,https://www.linkedin.com/company/munaytechinf,,,,,,,,,,,,,2025-10-23T14:08:31.289980,linkedin,logistica
