id_oferta,titulo,url_relativa,url_completa,empresa,empresa_url,empresa_rating,ubicacion,modalidad,fecha_publicacion_raw,fecha_publicacion,scrapeado_en,fuente,keyword_busqueda
441D618A9332D6A261373E686DCF3405,"Ref. 19545: Solution Engineer (Java, React, Node, JavaScript u otros)",/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19545-solution-engineer-java-react-node-javascript-u-otros-hibrido-centro-en-san-nicolas-441D618A9332D6A261373E686DCF3405#lc=ListOffers-Score4-10,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19545-solution-engineer-java-react-node-javascript-u-otros-hibrido-centro-en-san-nicolas-441D618A9332D6A261373E686DCF3405#lc=ListOffers-Score4-10,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"San Nicolás, Capital Federal",Remoto,Hace  2  días,2025-10-19T20:34:45.683750,2025-10-21T20:34:45.683754,computrabajo,java
F0018BCDCD390F0C61373E686DCF3405,Ref. 19951: Desarrolllador Phyton + Java Developer,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19951-desarrolllador-phyton-java-developer-hibrido-caba-parque-patricios-en-parque-patricios-F0018BCDCD390F0C61373E686DCF3405#lc=ListOffers-Score4-11,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-19951-desarrolllador-phyton-java-developer-hibrido-caba-parque-patricios-en-parque-patricios-F0018BCDCD390F0C61373E686DCF3405#lc=ListOffers-Score4-11,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Parque Patricios, Capital Federal",Remoto,Hace  2  días,2025-10-19T20:34:45.683880,2025-10-21T20:34:45.683883,computrabajo,java
D4B8E07BFBA33EEC61373E686DCF3405,Ref. 20616: Desarrolladores Java React ingles avanzado,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-hibrido-caba-centro-en-recoleta-D4B8E07BFBA33EEC61373E686DCF3405#lc=ListOffers-Score4-12,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-hibrido-caba-centro-en-recoleta-D4B8E07BFBA33EEC61373E686DCF3405#lc=ListOffers-Score4-12,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Hace  3  días,2025-10-18T20:34:45.684015,2025-10-21T20:34:45.684017,computrabajo,java
77B321F91B47927261373E686DCF3405,Desarrollador Backend JAVA,/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-backend-java-en-cordoba-77B321F91B47927261373E686DCF3405#lc=ListOffers-Score4-13,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-backend-java-en-cordoba-77B321F91B47927261373E686DCF3405#lc=ListOffers-Score4-13,PAGOS360,https://ar.computrabajo.com/pagos-360,,"Córdoba, Córdoba",Remoto,Hace  3  días,2025-10-18T20:34:45.684133,2025-10-21T20:34:45.684135,computrabajo,java
28F5ABD8CA534F1C61373E686DCF3405,Ref. 20616: Desarrolladores Java React inglés avanzado / CABA Centro  / 3 vacantes,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-caba-centro--3-vacantes-en-parque-patricios-28F5ABD8CA534F1C61373E686DCF3405#lc=ListOffers-Score4-14,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-react-ingles-avanzado-caba-centro--3-vacantes-en-parque-patricios-28F5ABD8CA534F1C61373E686DCF3405#lc=ListOffers-Score4-14,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Parque Patricios, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.684263,2025-10-21T20:34:45.684266,computrabajo,java
ECAF84A9D580B03A61373E686DCF3405,Desarrollador Java Sr,/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-sr-en-retiro-ECAF84A9D580B03A61373E686DCF3405#lc=ListOffers-Score4-15,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-sr-en-retiro-ECAF84A9D580B03A61373E686DCF3405#lc=ListOffers-Score4-15,Ecosistemas,https://ar.computrabajo.com/ecosistemas,4.1,"Retiro, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.684382,2025-10-21T20:34:45.684385,computrabajo,java
CCC93FAEDF11201A61373E686DCF3405,Ref. 20616: Desarrolladores Java o React ingles avanzado,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-o-react-ingles-avanzado-hibrido-caba-centro-en-recoleta-CCC93FAEDF11201A61373E686DCF3405#lc=ListOffers-Score4-16,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-o-react-ingles-avanzado-hibrido-caba-centro-en-recoleta-CCC93FAEDF11201A61373E686DCF3405#lc=ListOffers-Score4-16,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.684603,2025-10-21T20:34:45.684619,computrabajo,java
1ADBA90DB3B7955F61373E686DCF3405,Desarrollador Java Senior,/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-senior-en-san-nicolas-1ADBA90DB3B7955F61373E686DCF3405#lc=ListOffers-Score4-17,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-senior-en-san-nicolas-1ADBA90DB3B7955F61373E686DCF3405#lc=ListOffers-Score4-17,C&S informática s.a.,https://ar.computrabajo.com/cys,4.2,"San Nicolás, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.684761,2025-10-21T20:34:45.684764,computrabajo,java
5AFD0FDA327ADFC061373E686DCF3405,Desarrollador Java (versiones 6 y 21 excluyentes),/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-versiones-6-y-21-excluyentes-en-san-nicolas-5AFD0FDA327ADFC061373E686DCF3405#lc=ListOffers-Score4-18,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-versiones-6-y-21-excluyentes-en-san-nicolas-5AFD0FDA327ADFC061373E686DCF3405#lc=ListOffers-Score4-18,C&S informática s.a.,https://ar.computrabajo.com/cys,4.2,"San Nicolás, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.684888,2025-10-21T20:34:45.684891,computrabajo,java
CA93B3224473D5E861373E686DCF3405,Ref. 20616: Desarrolladores Java,/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-caba-centro-en-recoleta-CA93B3224473D5E861373E686DCF3405#lc=ListOffers-Score4-19,https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20616-desarrolladores-java-ingles-avanzado-caba-centro-en-recoleta-CA93B3224473D5E861373E686DCF3405#lc=ListOffers-Score4-19,ADN - Recursos Humanos,https://ar.computrabajo.com/empresas/ofertas-de-trabajo-de-adn-recursos-humanos-83C9514433EC04CD,3.6,"Recoleta, Capital Federal",Remoto,Hace  4  días,2025-10-17T20:34:45.685025,2025-10-21T20:34:45.685027,computrabajo,java
