id,id_oferta,titulo_oferta,ocupacion_esco,isco_code,skill_mencionado,skill_tipo_fuente,esco_skill_uri,esco_skill_label,esco_skill_type,esco_skill_reusability,is_essential,is_optional,match_method,matching_version
654,2162455,COORDINADOR DEPOSITO,"director de importación y exportación de azúcar, chocolate y productos de confitería/directora de importación y exportación de azúcar, chocolate y productos de confitería",C1324,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/6bc02a4a-66af-4b49-9bd3-d07695d52b42,respetar el código de conducta ética empresarial,skill,,1,0,exact,v8.3_esco_familias_funcionales
655,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,"herramientas: git, docker, aws, excel avanzado, sap",nlp_extraction,http://data.europa.eu/esco/skill/d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,presentar informes,skill,,1,0,exact,v8.3_esco_familias_funcionales
656,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,iniciativa,nlp_extraction,http://data.europa.eu/esco/skill/d0f2f8a7-d935-4a6d-8e54-dcc3e5e2cbeb,presentar informes,skill,,1,0,exact,v8.3_esco_familias_funcionales
661,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,autonomía,nlp_extraction,http://data.europa.eu/esco/skill/d58a48d1-5b7f-4028-ae11-b051d13ee1a8,analizar la capacidad del personal,skill,,0,1,exact,v8.3_esco_familias_funcionales
659,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,organización,nlp_extraction,http://data.europa.eu/esco/skill/d2dc31f1-720c-4757-bc1b-9e563d264dcf,asesorar sobre cultura organizativa,skill,,0,1,exact,v8.3_esco_familias_funcionales
660,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,planificación,nlp_extraction,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestión de proyectos,skill,,0,1,exact,v8.3_esco_familias_funcionales
662,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,planificación,nlp_extraction,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestión de proyectos,skill,,0,1,exact,v8.3_esco_familias_funcionales
658,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,proactividad,nlp_extraction,http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,asesorar sobre medidas para mejorar la eficiencia,skill,,0,1,exact,v8.3_esco_familias_funcionales
657,2162465,Analista de Siniestros Patrimoniales - CABA,analista de calidad en centro de llamadas,C3341,trabajo en equipo,nlp_extraction,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,capacitar a empleados,skill,,0,1,exact,v8.3_esco_familias_funcionales
668,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,atención al detalle,nlp_extraction,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,mantener la confidencialidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
667,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/8d202e22-85e9-47b1-a1e0-3296d17244cd,mantener la confidencialidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
664,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,comunicarse por teléfono,skill,,1,0,exact,v8.3_esco_familias_funcionales
665,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,proactividad,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
666,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/de2f0ce8-f8d6-48c5-a213-4d065251cecf,comunicarse por teléfono,skill,,1,0,exact,v8.3_esco_familias_funcionales
663,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,trabajo en equipo,nlp_extraction,http://data.europa.eu/esco/skill/ab986bc4-df92-4351-9ac1-aa75af943cf7,realizar tareas administrativas,skill,,1,0,exact,v8.3_esco_familias_funcionales
674,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,angular,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
672,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,django,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
679,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,docker,nlp_extraction,http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e,gestionar documentos digitales,skill,,0,1,exact,v8.3_esco_familias_funcionales
678,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,git,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
670,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,java,nlp_extraction,http://data.europa.eu/esco/skill/db10b60e-efd2-4ba9-a873-d1e2ec37620f,procedimientos judiciales,skill,,0,1,exact,v8.3_esco_familias_funcionales
671,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,javascript,nlp_extraction,http://data.europa.eu/esco/skill/c33dd5ae-ae72-49d7-8dcf-8bc72e59fe78,Derecho civil,skill,,0,1,exact,v8.3_esco_familias_funcionales
675,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,mysql,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
681,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,organización,nlp_extraction,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,organizar reuniones,skill,,0,1,exact,v8.3_esco_familias_funcionales
680,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,photoshop,nlp_extraction,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,utilizar programas informáticos de tratamiento de texto,skill,,0,1,exact,v8.3_esco_familias_funcionales
676,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,postgresql,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
669,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,python,nlp_extraction,http://data.europa.eu/esco/skill/c33dd5ae-ae72-49d7-8dcf-8bc72e59fe78,Derecho civil,skill,,0,1,exact,v8.3_esco_familias_funcionales
673,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,react,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
682,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,resolución de problemas,nlp_extraction,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,organizar reuniones,skill,,0,1,exact,v8.3_esco_familias_funcionales
677,2162473,ASISTENTE LEGAL ADMINISTRATIVO,empleado administrativo en el ámbito jurídico-legal/empleada administrativo en el ámbito jurídico-legal,C3342,sql server,nlp_extraction,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,gestionar cuentas,skill,,0,1,exact,v8.3_esco_familias_funcionales
684,2162475,FRANQUERO - RECEPCION y BAR,camarero de pisos/camarera de pisos,C9112,organización,nlp_extraction,http://data.europa.eu/esco/skill/020b3c27-bae1-4b85-9d6f-eccee0f5ed99,gestionar los suministros,skill,,0,1,exact,v8.3_esco_familias_funcionales
683,2162475,FRANQUERO - RECEPCION y BAR,camarero de pisos/camarera de pisos,C9112,recepcion,nlp_extraction,http://data.europa.eu/esco/skill/26a6e6d2-1c9a-4d7e-8c04-5ba16d1f53da,recibir a huéspedes,skill,,0,1,exact,v8.3_esco_familias_funcionales
685,2162477,Ingeniero Mecánico / Eléctrico (Infraestructura de Acopio),ingeniero técnico de mecánica/ingeniera técnica de mecánica,C3115,mecánico,nlp_extraction,http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,mecánica,skill,,1,0,exact,v8.3_esco_familias_funcionales
687,2162477,Ingeniero Mecánico / Eléctrico (Infraestructura de Acopio),ingeniero técnico de mecánica/ingeniera técnica de mecánica,C3115,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7,proyecto,skill,,0,1,exact,v8.3_esco_familias_funcionales
686,2162477,Ingeniero Mecánico / Eléctrico (Infraestructura de Acopio),ingeniero técnico de mecánica/ingeniera técnica de mecánica,C3115,líder,nlp_extraction,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7,proyecto,skill,,0,1,exact,v8.3_esco_familias_funcionales
692,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,angular,nlp_extraction,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,skill,,1,0,exact,v8.3_esco_familias_funcionales
702,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,autocad,nlp_extraction,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,skill,,1,0,exact,v8.3_esco_familias_funcionales
699,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,aws,nlp_extraction,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,skill,,1,0,exact,v8.3_esco_familias_funcionales
689,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,c++,nlp_extraction,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,skill,,1,0,exact,v8.3_esco_familias_funcionales
690,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,django,nlp_extraction,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,skill,,1,0,exact,v8.3_esco_familias_funcionales
698,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,docker,nlp_extraction,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,skill,,1,0,exact,v8.3_esco_familias_funcionales
700,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,excel avanzado,nlp_extraction,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,OpenEdge Advanced Business Language,skill,,1,0,exact,v8.3_esco_familias_funcionales
697,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,git,nlp_extraction,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,skill,,1,0,exact,v8.3_esco_familias_funcionales
694,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,mysql,nlp_extraction,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,skill,,1,0,exact,v8.3_esco_familias_funcionales
695,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,postgresql,nlp_extraction,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,skill,,1,0,exact,v8.3_esco_familias_funcionales
688,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,python,nlp_extraction,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (programación informática),skill,,1,0,exact,v8.3_esco_familias_funcionales
691,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,react,nlp_extraction,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,skill,,1,0,exact,v8.3_esco_familias_funcionales
704,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7,proyecto,skill,,1,0,exact,v8.3_esco_familias_funcionales
701,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,sap,nlp_extraction,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R3,skill,,1,0,exact,v8.3_esco_familias_funcionales
693,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,spring,nlp_extraction,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,skill,,1,0,exact,v8.3_esco_familias_funcionales
696,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,sql server,nlp_extraction,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,skill,,1,0,exact,v8.3_esco_familias_funcionales
703,2162478,Programador CNC - AUTOCAD,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,trabajo en equipo,nlp_extraction,http://data.europa.eu/esco/skill/69f23426-9279-4fe6-a283-24c2aa4c855d,garantizar la disponibilidad de los equipos,skill,,1,0,exact,v8.3_esco_familias_funcionales
708,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,administracion,nlp_extraction,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,controlar el rendimiento de un sistema,skill,,1,0,exact,v8.3_esco_familias_funcionales
707,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,administración,nlp_extraction,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,controlar el rendimiento de un sistema,skill,,1,0,exact,v8.3_esco_familias_funcionales
705,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,ciberseguridad,nlp_extraction,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,sistemas digitales,skill,,1,0,exact,v8.3_esco_familias_funcionales
709,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,diseñar un sistema de información,skill,,1,0,exact,v8.3_esco_familias_funcionales
710,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,realizar pruebas de sistema,skill,,1,0,exact,v8.3_esco_familias_funcionales
706,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,seguridad,nlp_extraction,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,llevar a cabo controles de la seguridad de TIC,skill,,1,0,exact,v8.3_esco_familias_funcionales
711,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,aws,nlp_extraction,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,skill,,0,1,exact,v8.3_esco_familias_funcionales
712,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,azure,nlp_extraction,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,APL,skill,,0,1,exact,v8.3_esco_familias_funcionales
714,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,devops,nlp_extraction,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,skill,,0,1,exact,v8.3_esco_familias_funcionales
717,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,flexible,nlp_extraction,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,skill,,0,1,exact,v8.3_esco_familias_funcionales
715,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,líder,nlp_extraction,http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e,LINQ,skill,,0,1,exact,v8.3_esco_familias_funcionales
718,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,organizada,nlp_extraction,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,skill,,0,1,exact,v8.3_esco_familias_funcionales
716,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,proactiva,nlp_extraction,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,skill,,0,1,exact,v8.3_esco_familias_funcionales
713,2162494,Analista de Networking - Mix (On site - Remoto) - Rosario - 1678,analista de sistemas de TIC,C2511,vpn,nlp_extraction,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,skill,,0,1,exact,v8.3_esco_familias_funcionales
719,2162500,SUPERVISORA DE MICROBIOLOGIA,supervisor de calidad en la acuicultura/supervisora de calidad en la acuicultura,C3142,control de calidad,nlp_extraction,http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398,supervisar el control de calidad,skill,,1,0,exact,v8.3_esco_familias_funcionales
720,2162500,SUPERVISORA DE MICROBIOLOGIA,supervisor de calidad en la acuicultura/supervisora de calidad en la acuicultura,C3142,capacitación,nlp_extraction,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,capacitar a empleados,skill,,0,1,exact,v8.3_esco_familias_funcionales
721,2162500,SUPERVISORA DE MICROBIOLOGIA,supervisor de calidad en la acuicultura/supervisora de calidad en la acuicultura,C3142,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/1835a7c1-600e-4b16-a0af-fb4f7d8d77b9,desarrollar competencias personales,skill,,0,1,exact,v8.3_esco_familias_funcionales
722,2162505,Analista de costos e inventario,analista de fusiones y adquisiciones,C2413,excel,nlp_extraction,http://data.europa.eu/esco/skill/6bf6b5bd-6658-4338-b0ee-dc143e68e6d3,ofrecer ayuda para realizar cálculos financieros,skill,,1,0,exact,v8.3_esco_familias_funcionales
723,2162505,Analista de costos e inventario,analista de fusiones y adquisiciones,C2413,ventas,nlp_extraction,http://data.europa.eu/esco/skill/075c68d7-efe4-4466-be4a-9acc726504df,fusiones y adquisiciones,skill,,1,0,exact,v8.3_esco_familias_funcionales
724,2162505,Analista de costos e inventario,analista de fusiones y adquisiciones,C2413,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/7f7756fc-d89d-41d5-93ef-85991603f4ad,gestionar el riesgo financiero,skill,,0,1,exact,v8.3_esco_familias_funcionales
725,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,bash,nlp_extraction,http://data.europa.eu/esco/skill/c2ce7fe9-203b-492a-961e-9698dce7de19,realizar un análisis de los datos de seguridad,skill,,1,0,exact,v8.3_esco_familias_funcionales
727,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,planificación,nlp_extraction,http://data.europa.eu/esco/skill/bf59255e-782a-4e83-a93c-6055cfdd8e7f,elaborar planos,skill,,1,0,exact,v8.3_esco_familias_funcionales
728,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,planificación,nlp_extraction,http://data.europa.eu/esco/skill/bf59255e-782a-4e83-a93c-6055cfdd8e7f,elaborar planos,skill,,1,0,exact,v8.3_esco_familias_funcionales
726,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,seguridad,nlp_extraction,http://data.europa.eu/esco/skill/c2ce7fe9-203b-492a-961e-9698dce7de19,realizar un análisis de los datos de seguridad,skill,,1,0,exact,v8.3_esco_familias_funcionales
730,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,administración,nlp_extraction,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,gestión de proyectos,skill,,0,1,exact,v8.3_esco_familias_funcionales
729,2162518,Especialista en Infraestructura tecnológica,ingeniero especializado en desmantelamiento de equipos industriales y edificios/ingeniera especializada en desmantelamiento de equipos industriales y edificios,C2149,powershell,nlp_extraction,http://data.europa.eu/esco/skill/81d274bc-6dbf-4003-bcba-f76478d5d930,energía nuclear,skill,,0,1,exact,v8.3_esco_familias_funcionales
731,2162519,Oficial Tornero CNC,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7,proyecto,skill,,1,0,exact,v8.3_esco_familias_funcionales
732,2162519,Oficial Tornero CNC,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,responsabilidad,nlp_extraction,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7,proyecto,skill,,1,0,exact,v8.3_esco_familias_funcionales
734,2162519,Oficial Tornero CNC,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,seguridad,nlp_extraction,http://data.europa.eu/esco/skill/37838e04-ac5f-43a5-82d0-35f42351fd60,asesorar sobre mejoras de seguridad,skill,,0,1,exact,v8.3_esco_familias_funcionales
733,2162519,Oficial Tornero CNC,programador de control numérico de máquinas herramientas y procesos/programadora de control numérico de máquinas herramientas y procesos,C2514,tornero,nlp_extraction,http://data.europa.eu/esco/skill/e4a9ec84-4eb3-494b-8a70-0fcf0d687f03,ocuparse de tornos,skill,,0,1,exact,v8.3_esco_familias_funcionales
744,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,blockchain,nlp_extraction,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,Internet de las Cosas,skill,,0,1,exact,v8.3_esco_familias_funcionales
752,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,compromiso,nlp_extraction,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,integrar componentes del sistema,skill,,0,1,exact,v8.3_esco_familias_funcionales
750,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,comunicación,nlp_extraction,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,utilizar lenguajes de consulta,skill,,0,1,exact,v8.3_esco_familias_funcionales
747,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,css,nlp_extraction,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,skill,,0,1,exact,v8.3_esco_familias_funcionales
742,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,docker,nlp_extraction,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742,SQL,skill,,0,1,exact,v8.3_esco_familias_funcionales
743,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,git,nlp_extraction,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742,SQL,skill,,0,1,exact,v8.3_esco_familias_funcionales
746,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,html,nlp_extraction,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,skill,,0,1,exact,v8.3_esco_familias_funcionales
735,2162520,Desarrollador Full Stack,desarrollador de aplicaciones de TIC/desarrolladora de aplicaciones de TIC,C2514,java,nlp_extraction,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java (programación informática),skill,,0,1,exact,v8.3_esco_familias_funcionales
